id,title,content,processed_content,rating,sentiment_3_cls,sentiment_2_cls
19644418,Cực kì hài lòng,"- Đeo thoải mái. Tai nghe EarPods USB-C có thiết kế tai con trỏ, ôm sát vành tai và không gây cảm giác đau khi đeo lâu. Chúng cũng có trọng lượng nhẹ, chỉ 10,7 gam, và dây dài 1,2 mét, cho phép bạn di chuyển linh hoạt.
- Âm thanh tốt. Tai nghe EarPods USB-C có chất lượng âm thanh tốt, rõ ràng và cân bằng. Chúng có độ nhạy 109 dB, trở kháng 23 ohm và tần số đáp ứng từ 5 Hz đến 21 kHz. Cũng hỗ trợ định dạng âm thanh lossless của Apple Music, cho phép bạn thưởng thức âm nhạc với độ chi tiết và sắc nét cao hơn, miễn là bạn có thiết bị và kết nối internet tương thích.
- Hỗ trợ lossless. Đây là một điểm nổi bật của tai nghe EarPods USB-C so với AirPods, vì AirPods không hỗ trợ định dạng âm thanh lossless của Apple Music. Định dạng này cho phép bạn nghe nhạc với chất lượng gốc, không bị nén hay mất dữ liệu. Bạn sẽ cảm nhận được sự khác biệt khi nghe những bản nhạc có nhiều chi tiết và độ phân giải cao, như nhạc cổ điển, nhạc jazz hay nhạc rock.
- Giá hợp lý. Tai nghe EarPods USB-C có giá rẻ, là một trong những tai nghe rẻ nhất mà bạn có thể mua từ Apple hay bất kỳ thương hiệu nào khác. Chúng cũng rẻ hơn phiên bản Lightning EarPods trước đó.

Tóm lại, tai nghe EarPods USB-C là một lựa chọn hợp lý nếu bạn muốn một đôi tai nghe có dây, có chất lượng âm thanh tốt và hỗ trợ lossless. Tuy nhiên, nếu bạn thích sự tiện lợi và không dây của AirPods, hoặc muốn một đôi tai nghe có nhiều tính năng hơn, như chống ồn, điều chỉnh âm lượng hay sạc không dây, thì bạn có thể cân nhắc các tùy chọn khác.",đeo thoải mái tai nghe earpods usb c có thiết kế tai con trỏ ôm sát vành tai và không gây cảm giác đau khi đeo lâu chúng cũng có trọng lượng nhẹ chỉ 10 7 gam và dây dài 1 2 mét cho phép bạn di chuyển linh hoạt âm thanh tốt tai nghe earpods usb c có chất lượng âm thanh tốt rõ ràng và cân bằng chúng có độ nhạy 109 db trở kháng 23 ohm và tần số đáp ứng từ 5 hz đến 21 khz cũng hỗ trợ định dạng âm thanh lossless của apple music cho phép bạn thưởng thức âm nhạc với độ chi tiết và sắc nét cao hơn miễn là bạn có thiết bị và kết nối internet tương thích hỗ trợ lossless đây là một điểm nổi bật của tai nghe earpods usb c so với airpods vì airpods không hỗ trợ định dạng âm thanh lossless của apple music định dạng này cho phép bạn nghe nhạc với chất lượng gốc không bị nén hay mất dữ liệu bạn sẽ cảm nhận được sự khác biệt khi nghe những bản nhạc có nhiều chi tiết và độ phân giải cao như nhạc cổ điển nhạc jazz hay nhạc rock giá hợp lý tai nghe earpods usb c có giá rẻ là một trong những tai nghe rẻ nhất mà bạn có thể mua từ apple hay bất kỳ thương hiệu nào khác chúng cũng rẻ hơn phiên bản lightning earpods trước đó tóm lại tai nghe earpods usb c là một lựa chọn hợp lý nếu bạn muốn một đôi tai nghe có dây có chất lượng âm thanh tốt và hỗ trợ lossless tuy nhiên nếu bạn thích sự tiện lợi và không dây của airpods hoặc muốn một đôi tai nghe có nhiều tính năng hơn như chống ồn điều chỉnh âm lượng hay sạc không dây thì bạn có thể cân nhắc các tùy chọn khác,5,positive,positive
17587388,Hài lòng,"Máy chạy chậm, RAM quá ót",máy chạy chậm ram quá ót,4,positive,positive
15876028,Rất không hài lòng,"Dùng điện thoại lag giật , pin xạc 4 tiếng được 20%",dùng điện thoại lag giật pin xạc 4 tiếng được 20,1,negative,negative
15670543,Cực kì hài lòng,"Canh sale nên mua được giá rất mềm. Mới đặt mua 15:30 chiều qua, sáng nay 11:00 đã nhận được hàng. Hàng còn nguyên vẹn tem. Trước khi mua còn băn khoăn giữa màu vàng champaign và màu xám sương mờ này, và quyết định mua đã không làm mình hối hận. Màu đẹp và sang. Chờ dùng thêm một thời gian sẽ đánh giá về chất lượng sau nha ^^",canh sale nên mua được giá rất mềm mới đặt mua 15 30 chiều qua sáng nay 11 00 đã nhận được hàng hàng còn nguyên vẹn tem trước khi mua còn băn khoăn giữa màu vàng champaign và màu xám sương mờ này và quyết định mua đã không làm mình hối hận màu đẹp và sang chờ dùng thêm một thời gian sẽ đánh giá về chất lượng sau nha,5,positive,positive
12960122,Rất không hài lòng,"đóng gói và dịch vụ giao hàng rất tốt
mặc dù là cửa hàng chính hãng HXSJ phân phối nhưng sản phẩm mình nhận được bị lỗi, chuột cắm vào máy bàn, laptop và cả điện thoại nhận được dongle nhưng chuột thì lỗi không di chuyển được con trỏ.
mong bộ phận CS duyệt yêu cầu đổi hàng của mình.",đóng gói và dịch vụ giao hàng rất tốt mặc dù là cửa hàng chính hãng hxsj phân phối nhưng sản phẩm mình nhận được bị lỗi chuột cắm vào máy bàn laptop và cả điện thoại nhận được dongle nhưng chuột thì lỗi không di chuyển được con trỏ mong bộ phận cs duyệt yêu cầu đổi hàng của mình,1,negative,negative
11434971,Rất không hài lòng,"Lần đầu tiên tôi đặt hàng trên tiki quá là thất vọng, vừa thiếu phụ kiện lại còn nói những lời khó nghe, không cho kiểm tra hàng nếu muốn kiểm tra phải có CMND mình nghĩ chắc chắn sẽ giở trò gì nên mình mới không cho, cuối cùng thì cũng cho kiểm tra nếu tiki làm ăn chân chính thì chắc sẽ cho khách kiểm tra đàng hoàng rồi, tôi sẽ kiện tiki về việc làm ăn bát nháo, lừa đảo,anh chị em nào nhìn thấy bài viết này rồi đừng nên đặt hàng trên tiki nữa nếu không tin thì thử mới biết...?",lần đầu tiên tôi đặt hàng trên tiki quá là thất vọng vừa thiếu phụ kiện lại còn nói những lời khó nghe không cho kiểm tra hàng nếu muốn kiểm tra phải có chứng minh nhân dân mình nghĩ chắc chắn sẽ giở trò gì nên mình mới không cho cuối cùng thì cũng cho kiểm tra nếu tiki làm ăn chân chính thì chắc sẽ cho khách kiểm tra đàng hoàng rồi tôi sẽ kiện tiki về việc làm ăn bát nháo lừa đảo anh chị em nào nhìn thấy bài viết này rồi đừng nên đặt hàng trên tiki nữa nếu không tin thì thử mới biết,1,negative,negative
19317215,Cực kì hài lòng,Rất hài lòng cho 5sao  nhưng tiếc không có ốp lưng,rất hài lòng cho 5sao nhưng tiếc không có ốp lưng,5,positive,positive
9765222,Rất không hài lòng,"Chuột nhạy, lỗi cấn nút, cần đổi trả",chuột nhạy lỗi cấn nút cần đổi trả,1,negative,negative
19817319,Cực kì hài lòng,"Âm thanh nghe hay, để theo dõi thêm xem như nào",âm thanh nghe hay để theo dõi thêm xem như nào,5,positive,positive
12142633,Cực kì hài lòng,"Sản phẩm chất lượng , giá cả phải chăng. Sop tư vấn rất nhiệt tình. Hỗ trợ đổi trả rất chu đáo. Sẽ ủng hộ sop dài dài 🥰🥰🥰",sản phẩm chất lượng giá cả phải chăng cửa hàng tư vấn rất nhiệt tình hỗ trợ đổi trả rất chu đáo sẽ ủng hộ cửa hàng dài dài smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts,5,positive,positive
19352576,Cực kì hài lòng,Ổn trong tầm giá. Dùng xong sẽ đánh giá lại,ổn trong tầm giá dùng xong sẽ đánh giá lại,5,positive,positive
16533434,Rất không hài lòng,đặt hàng có bàn di chuột. Giao thì không có. mk đã check đơn trên app của nhân viên TIki nhưng không có note nội dung lại,đặt hàng có bàn di chuột giao thì không có mình đã check đơn trên app của nhân viên tiki nhưng không có note nội dung lại,1,negative,negative
8779044,Không hài lòng,"sản phẩm không khởi động được, có đổi sản phẩm khác được không?",sản phẩm không khởi động được có đổi sản phẩm khác được không,2,negative,negative
18097722,Bình thường,"Cảm giác khá tệ, di chuyển ko được mượt lắm, nút fw-back hơi nặng tay",cảm giác khá tệ di chuyển không được mượt lắm nút fw back hơi nặng tay,3,neutral,positive
19063346,Cực kì hài lòng,"Tai nghe rẻ chất lượng âm thanh ổn, móc tai tiện lợi đeo lâu cũng không bị đau tai hàng chuẩn chất lượng lắm luôn shop tư vấn nhiệt tình",tai nghe rẻ chất lượng âm thanh ổn móc tai tiện lợi đeo lâu cũng không bị đau tai hàng chuẩn chất lượng lắm luôn cửa hàng tư vấn nhiệt tình,5,positive,positive
18088346,Cực kì hài lòng,"Nhìn ổn, gõ êm, mẫu mã đẹp, mong sẽ bền. Cảm ơn shop",nhìn ổn gõ êm mẫu mã đẹp mong sẽ bền cảm ơn cửa hàng,5,positive,positive
15821947,Cực kì hài lòng,tuỵet,tuỵet,5,positive,positive
19701882,Cực kì hài lòng,"Chuột mượt nhẹ êm ái, chính hãng giao hàng khá nhanh",chuột mượt nhẹ êm ái chính hãng giao hàng khá nhanh,5,positive,positive
19786589,Cực kì hài lòng,"Hàng nhận đúng như mô tả , sử dụng mới đánh giá được chất lượng, tin dùng Samsung, ủng hộ và tin tưởng TiKi",hàng nhận đúng như mô tả sử dụng mới đánh giá được chất lượng tin dùng samsung ủng hộ và tin tưởng tiki,5,positive,positive
18502423,Cực kì hài lòng,"Hàng giao nhanh, đóng gói cần thận, chất lượng tốt, sản phẩm đáng mua, sau sẽ ủng hộ tiếp",hàng giao nhanh đóng gói cần thận chất lượng tốt sản phẩm đáng mua sau sẽ ủng hộ tiếp,5,positive,positive
19544262,Cực kì hài lòng,"Camera tạm ổn bù lại máy rất mượt và trơn tru. Pin trâu xài rất lâu máy cũng không nóng gì mấy, thiết kế mặt lưng đơn giản mà sang chảnh nhìn bắt mắt,máy nhẹ cầm nắm rất chắc tay. Tất cả những tác vụ hằng ngày rất tốt sẽ dành cho người không đòi hỏi quá cao. Nói tóm lại nếu 10 điểm thì Samsung Galaxy A34 được 8 ,5 điểm. Đó là quan điểm và ý kiến riêng của mình♥",camera tạm ổn bù lại máy rất mượt và trơn tru pin trâu xài rất lâu máy cũng không nóng gì mấy thiết kế mặt lưng đơn giản mà sang chảnh nhìn bắt mắt máy nhẹ cầm nắm rất chắc tay tất cả những tác vụ hằng ngày rất tốt sẽ dành cho người không đòi hỏi quá cao nói tóm lại nếu 10 điểm thì samsung galaxy a34 được 8 5 điểm đó là quan điểm và ý kiến riêng của mình heart_suit,5,positive,positive
19460379,Cực kì hài lòng,"Hàng chính hãng, sx năm 2023. Còn nguyên seal, màu midnight đẹp vãi chưởng",hàng chính hãng sx năm 2023 còn nguyên seal màu midnight đẹp vãi chưởng,5,positive,positive
18919895,Cực kì hài lòng,"Chuột rất ngon, không ngờ nó to như này nhưng vẫn cầm vừa",chuột rất ngon không ngờ nó to như này nhưng vẫn cầm vừa,5,positive,positive
2328246,"Tikinow 2h cực nhanh, hàng tốt","DareU EK1280 gây cơn sốt cháy hàng khi vừa ra mắt, nay mua về sử dụng thử thì rất hài lòng với độ nãy, hành trình phím và âm clicky của blue switch. Bàn phím chỉ hơi nặng một chút. 
Điểm mạnh nữa là led RGB kết hợp với các hiệu ứng led setup sẵn rất đẹp mắt.
Tuy độ bấm không sướng bằng E-Dra nhưng trong tầm giá 900k đổ lại thì rất tốt.
Độ bền thì chưa biết nhưng theo đánh giá từ các chuyên trang game gear cho thấy DareU không phải là hãng xoàng.",dareu ek1280 gây cơn sốt cháy hàng khi vừa ra mắt nay mua về sử dụng thử thì rất hài lòng với độ nãy hành trình phím và âm clicky của blue switch bàn phím chỉ hơi nặng một chút điểm mạnh nữa là led rgb kết hợp với các hiệu ứng led setup sẵn rất đẹp mắt tuy độ bấm không sướng bằng e dra nhưng trong tầm giá 900k đổ lại thì rất tốt độ bền thì chưa biết nhưng theo đánh giá từ các chuyên trang game gear cho thấy dareu không phải là hãng xoàng,5,positive,positive
18451554,Hài lòng,"Dùng được trong tầm giá
Tai nghe âm thanh rất ổn
Nhưng dùng mới 1 tháng đã chết 1 trong 2 bên tai nghe, mình mua 2 cái đều bị",dùng được trong tầm giá tai nghe âm thanh rất ổn nhưng dùng mới 1 tháng đã chết 1 trong 2 bên tai nghe mình mua 2 cái đều bị,4,positive,positive
19226349,Cực kì hài lòng,"Hộp to đẹp,cứg cáp dùng ok, sẽ ủng hộ shop tiếp",hộp to đẹp cứg cáp dùng ok sẽ ủng hộ cửa hàng tiếp,5,positive,positive
14974574,Không hài lòng,"Hướng dẫn còn sơ sài , cần chi tiết hơn nữa",hướng dẫn còn sơ xài cần chi tiết hơn nữa,2,negative,negative
9104657,Cực kì hài lòng,"Đẹp, gọn nhẹ. Muốn kết nối Mi Home phải chuyển vùng app Mi home sang China mới kết nối được",đẹp gọn nhẹ muốn kết nối mi home phải chuyển vùng app mi home sang china mới kết nối được,5,positive,positive
18747335,Cực kì hài lòng,"Đắn đo mãi giữa gen 9 và gen 10 nhưng cuối cùng vẫn chốt gen 10, ưng cái màu thật sự",đắn đo mãi giữa gen 9 và gen 10 nhưng cuối cùng vẫn chốt gen 10 ưng cái màu thật sự,5,positive,positive
16149345,Cực kì hài lòng,"Giao nhanh 2h. Giao đúng màu chọn. Màu rất đẹp, đóng gói kĩ. Nhận hàng không trầy, bao bọc kĩ. 

NPP Công Nghệ July.",giao nhanh 2h giao đúng màu chọn màu rất đẹp đóng gói kĩ nhận hàng không trầy bao bọc kĩ npp công nghệ july,5,positive,positive
19379047,Cực kì hài lòng,"Camera bình thường vì máy gaming nên cx k đòi hỏi cao, hiệu năng tốt,pin trâu",camera bình thường vì máy gaming nên cũng không đòi hỏi cao hiệu năng tốt pin trâu,5,positive,positive
14221551,Rất không hài lòng,"Hàng giao không đúng như hình tiki đã đăng, không phải Q18.",hàng giao không đúng như hình tiki đã đăng không phải q18,1,negative,negative
18886303,Rất không hài lòng,"Shop *** mua 2 giao 1 đã thế hàng còn lỗi 
Ae đừng mua",cửa hàng mua 2 giao 1 đã thế hàng còn lỗi anh em đừng mua,1,negative,negative
19479627,Cực kì hài lòng,"Ship hàng nhanh, mẫu mã đẹp, nhìn rất xịn, bạn nhỏ nhà mình rất thích",giao hàng hàng nhanh mẫu mã đẹp nhìn rất xịn bạn nhỏ nhà mình rất thích,5,positive,positive
13300654,Cực kì hài lòng,"Chờ khoảng 1 tuần hàng mới về. Đóng gói hơi sơ sài nhưng hộp không bị móp méo gì nhiều nên vẫn OK.
Phụ kiện đầy đủ, NSX bao bọc cẩn thận. Bàn phím lên màu khá đẹp, gõ cũng thích, tiếng kêu vừa phải. Nói chung dùng được.",chờ khoảng 1 tuần hàng mới về đóng gói hơi sơ xài nhưng hộp không bị móp méo gì nhiều nên vẫn ok phụ kiện đầy đủ nsx bao bọc cẩn thận bàn phím lên màu khá đẹp gõ cũng thích tiếng kêu vừa phải nói chung dùng được,5,positive,positive
15618582,Cực kì hài lòng,Sản phẩm chất lượng,sản phẩm chất lượng,5,positive,positive
19386347,Cực kì hài lòng,"Giao hàng cực nhanh, tai nghe giá rẻ nhưng nghe tốt, đàm thoại khá ổn, hộp rất dễ thương và ấn tượng",giao hàng cực nhanh tai nghe giá rẻ nhưng nghe tốt đàm thoại khá ổn hộp rất dễ thương và ấn tượng,5,positive,positive
15977203,Cực kì hài lòng,"Giao đúng loại, phím cầm đầm tay, độ nảy tốt, âm thanh hay. Thiết kế full phím nhưng vẫn rất gọn gàng. Độ xuyên của led chưa được tốt lắm.",giao đúng loại phím cầm đầm tay độ nảy tốt âm thanh hay thiết kế full phím nhưng vẫn rất gọn gàng độ xuyên của led chưa được tốt lắm,5,positive,positive
18135311,Cực kì hài lòng,"Xài được, hy vọng được bền",xài được hy vọng được bền,5,positive,positive
11035730,Rất không hài lòng,Hàng không đúng như hình. Yêu cầu đổi hàng hoặc hoàn tiền,hàng không đúng như hình yêu cầu đổi hàng hoặc hoàn tiền,1,negative,negative
